"","created_at","screen_name","text","content","sentiment"
"353",2020-10-22,"AzerbaijanMFA"," Armenia from its territory launched  Operative- Tactical missiles to  Gabala,  Kurdamir and  Siyazan cities of  Azerbaijan.  Innocent civilians and civilian objects were target of  Armenia's indiscriminate missile attack. # Armenia continues its # War Crimes against civilians.","arm",-3
"354",2020-10-22,"AzerbaijanMFA"," U R G E N T
 Gross violation of the humanitarian ceasefire by # Armenia continues.  The  Armenia's armed forces stationed in the occupied territories of # Azerbaijan fire at our positions in the # Fuzuli region using rocket artillery.

# Stop Armenian Aggression 
# Karabakh Is Azerbaijan","arm",-1
"355",2020-10-21,"AzerbaijanMFA"," Secretary  General of the  visited # Azerbaijans # Ganja city today and witnessed the damaged areas as the result of # Armenias missile attacks. ","aze",-1
"356",2020-10-21,"AzerbaijanMFA"," Morning shelling of civilian settlements in # Tartar city and nearby villages.  There hasn't been a day without # Armenia's artillery attack on the  Tartar region since  September 27.

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan","arm",-2
"357",2020-10-20,"AzerbaijanMFA"," Commemoration of civilian victims of # Ganja City as a result of missile attacks by # Armenia  Armed  Forces on 11.10.2020 and 17.10.2020.
 We share the grief of families of victims.  May they rest in  Peace. 
# Stop Armenian Terrorism
# Pray For Ganja
# Ganja Strong ","arm",-2
"358",2020-10-20,"AzerbaijanMFA"," We thank everyone who visited flowers and candles stand in front of # Azerbaijan's embassy in # U K today, to honor the dearest memory of the innocent kids and other  Azerbaijani civilians who lost their lives as a result of  Armenia's  Scud missile attack to  Ganja city of # Azerbaijan ","aze",0
"359",2020-10-20,"AzerbaijanMFA"," U R G E N T! 3 civilian casualties in  Tartar.  Anar  Isagli (26) and  Anar  Guliyev (36) killed,  Murov  Shabanov (48) injured as artillery strikes by # Armenia's forces hit their home. 

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan","arm",-3
"360",2020-10-19,"AzerbaijanMFA"," Had a phone conversation w/  President of  International  Turkic  Academy  Darkhan  Kydyrali.  Informed my interlocutor on violations of humanitarian ceasefire by the armed forces of # Armenia.  Stressed the responsibilities that  Armenian leadership bears for the #warcrimes in # Ganjacity. ","aze",-1
"361",2020-10-19,"AzerbaijanMFA"," Informed  French  F M  on the violation of humanitarian ceasefire by the armed forces of # Armenia for the 2nd time after declaration of truce.  Violation of humanitarian ceasefire shows once again the disinclination of  Armenia to its commitments under international law. ","arm",0
"362",2020-10-19,"AzerbaijanMFA"," U R G E N T!  Grossly violating the humanitarian ceasefire, from 12:00 pm the armed forces of # Armenia stationed in the occupied # Kalbajar region of  fire at the positions of the # Azerbaijan  Army in the # Goygol region using mortars and large-caliber weapons.

# Stop Armenian Aggression","arm",0
"363",2020-10-19,"AzerbaijanMFA","# Armenia's occupation forces violate humanitarian ceasefire in the  Tovuz and  Dashkasan region (both outside of the conflict zone) by attacking military positions of the # Azerbaijan army.

# Stop Armenian Aggression","arm",-2
"364",2020-10-19,"AzerbaijanMFA"," Night shelling of  Aghdam,  Goranboy, and  Tartar followed in the morning by artillery strikes on  Aghjabadi. # Armenia's occupational forces violate the humanitarian ceasefire by attacking civilians.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-3
"365",2020-10-19,"AzerbaijanMFA"," Armenias armed forces have blatantly violated the agreed humanitarian ceasefire regime and as of 00:02 hours, 18  October, used heavy artillery to fire on  Azerbaijans residential areas and combat positions.","arm",-1
"366",2020-10-19,"AzerbaijanMFA"," There are dead and wounded due to these heinous actions.  Azerbaijans  Army retaliated befittingly and liberated several settlements.","aze",-4
"367",2020-10-19,"AzerbaijanMFA"," During the night, the  Armenian armed forces had subjected the # Goranboy, # Terter, and # Aghdam regions to mortar and artillery fire.
 Since this morning, # Aghjabedi region has been under fire.

# Stop Armenian Occupation 
# Stop Armenian Terror
# Armenian Terrorism 
# Karabakhis Azerbaijan","arm",-2
"368",2020-10-18,"AzerbaijanMFA"," Had a telephone conversation with my # Estonia|n colleague   Informed on the latest situation in the region, including the violation of humanitarian ceasefire by # Armenia.  Stressed that  Armenian leadership bears responsibility for escalation in the region. ","arm",-1
"369",2020-10-18,"AzerbaijanMFA"," Informed  Secretary  General of  on the latest situation in the region ; #violation of humanitarian ceasefire by the armed forces of # Armenia for the second time after the formal declaration of the truce.

 Read more: ","arm",0
"370",2020-10-18,"AzerbaijanMFA"," Informed  High  Representative  that # Armenias armed forces attacked  Azerbaijani positions in direction of # Jabrayil ; artillery shelled # Gadabay ; # Tovuz regions of # Azerbaijan despite the 2nd humanitarian truce agreed on  Saturday.

 Read more ","arm",-1
"371",2020-10-18,"AzerbaijanMFA"," Azerbaijans  Armed  Forces have raised  Azerbaijans flag over the ancient  Khudaferin  Bridge.  Long live the people of  Azerbaijan!  Karabakh is  Azerbaijan!","aze",0
"372",2020-10-18,"AzerbaijanMFA"," Cordial congratulations  celebrating 29th anniversary of the proclamation of the  National  Independence  Day.  Confident that exemplary relations with our strategic partner will further deepen;contribute to peace, stability;prosperity in our region  ",NA,NA
"373",2020-10-18,"AzerbaijanMFA"," On  October 18, at 12.30, another  Su-25 attack aircraft of the  Armenian  A F, which was trying to launch air strikes on the positions of the # Azerbaijani  Army in the direction of # Jabrayil, was destroyed by  Azerbaijani  Air  Defense  Units.

# Long Live Azerbaijan
# Long Live Azerbaijan Army","arm",-3
"374",2020-10-18,"AzerbaijanMFA"," The  Embassy of  Israel congratulates the people of  Azerbaijan on the occasion of the  Independence  Day, and wishes them health, peace and prosperity. ","aze",1
"375",2020-10-18,"AzerbaijanMFA"," Azerbaijan remains committed to the humanitarian ceasefire, however,  Azerbaijan reserves its right to take counter measures to protect its civilians and positions.

 Press-release of the  Press  Service  Department of the  M F A of the  Republic of  Azerbaijan ","aze",2
"376",2020-10-18,"AzerbaijanMFA"," Happy 29th  Anniversary, # Azerbaijan!  This year we celebrate independence with the liberated regions.  Let our glorious flag  praise in all the lands of our independent and sovereign country.
 Mstqillik gnn mbark, # Azrbaycan!  ","aze",1
"377",2020-10-18,"AzerbaijanMFA"," I extend warmest felicitations to   ; fraternal people of # Azerbaijan on their  Independence  Day.  We pay tribute to  Azeri forces valiantly defending their territorial integrity. 
 stands with  in its quest to resolve  Nagorno- Karabakh issue as per  U N S C resolutions","aze",1
"378",2020-10-18,"AzerbaijanMFA"," 
# Ganja 17  October 2020 -  Well never forget 
# Ganja City # Ganja Stong # Azerbaijan ","aze",1
"379",2020-10-18,"AzerbaijanMFA"," Azerbaijanis living in # London honored the victims of  Ganja attack by putting flowers in front of the  Embassy of # Azerbaijan in the # U K.  Toys and teddies have been put as well in the memory of kids killed as a result of  Armenia's  S T U D missile attack on  Ganja city. ","aze",-1
"380",2020-10-18,"AzerbaijanMFA"," It is regrettable that leadership of # Armenia is resorting to irresponsible propaganda to cover up its illegal actions against # Azerbaijan . 1/2
  ","arm",-1
"381",2020-10-18,"AzerbaijanMFA","# Pakistan has consistently extended diplomatic, moral ; political support to # Azerbaijan. 

 will continue to stand by the brotherly nation of # Azerbaijan ; support its right of self-defence against any aggression. 2/2
 ","aze",3
"382",2020-10-18,"AzerbaijanMFA"," Message of the   Secretary  General   on the occasion of the  Independence  Day of the  Republic of # Azerbaijan  ","aze",0
"383",2020-10-17,"AzerbaijanMFA"," Read more 
",NA,NA
"384",2020-10-17,"AzerbaijanMFA"," Read more 
",NA,NA
"385",2020-10-17,"AzerbaijanMFA"," Embassy of  in  strictly condemns the shelling of the city of  Ganja.  The brutal attacks on civilian population cannot be justified by any means.   
# Ukraine # Azerbaijan ","aze",-4
"386",2020-10-17,"AzerbaijanMFA"," Pakistan rejects the baseless comments by  Armenian  Prime  Minister ; continues to stand by the brotherly nation of # Azerbaijan and support its right of self-defence against any aggression.

 Press release by  ","arm",0
"387",2020-10-17,"AzerbaijanMFA"," The  Republic of  Azerbaijan and the  Republic of  Armenia have agreed to a humanitarian truce as of  October 18th, 00h00 local time.

","aze",0
"388",2020-10-17,"AzerbaijanMFA"," Maybe you see this photo for the first time, but  Azerbaijanis have been living with the same photo for 30 years.  Armenia murdering babies in  Hocal 30 years ago continues to do the same.  If there are humans who can see this view and keep silent, then keep!  We won't be quiet! ","aze",1
"389",2020-10-17,"AzerbaijanMFA"," Commemoration of civilian victims of # Prayfor Ganja who lost their lives as a result of missile attacks by # Armenia|n  Armed  Forces on 17.10.2020.
 We share the grief of families of victims.  May they rest in  Peace. 
 We wish a speedy recovery for injured ones.
# Stop Armenian Terrorism ","arm",-4
"390",2020-10-17,"AzerbaijanMFA"," Bombing civilians is against international humanitarian law.
 The  condemns # Armenias new arbitrary attacks by ballistic missiles on # Ganja City ;  civilians.
 Armenia is ought to stop attacking civilians ;  withdraw its occupying forces from  lands. ","arm",-4
"391",2020-10-17,"AzerbaijanMFA"," Talking  Photos from  Ground  Zero.  No words!  No  Comments!
 Armenia's barbaric attack to civilians with missiles in  Ganja. ","arm",-1
"392",2020-10-17,"AzerbaijanMFA"," A large number of  Armenian armed forces were destroyed by accurate strikes... via  

# Karabakhis Azerbaijan  
# Long Live Azerbaijan
# Long Live Azerbaijan Army","arm",-2
"393",2020-10-17,"AzerbaijanMFA","2.  Armenian  Army, in great despair, is committing a new crime against humanity every day.  Those who remain silent to such massacres will take their place in the tainted pages of history.  We wish  Allahs mercy upon our martyrs and swift recovery to our injured brothers and sisters ","arm",0
"394",2020-10-17,"AzerbaijanMFA"," Armenia still commits war crimes;massacres civilians.  Kills innocent people incl. children. Silence against this atrocity equals sharing responsibility of these murders. Those who have no humanity will be held accountable for their crimes. Will always stand by brotherly # Azerbaijan.","arm",-3
"395",2020-10-17,"AzerbaijanMFA"," We are on the way to  Ganja with diplomatic corps and military attaches.  Let the international community see barbaric acts of  Armenia against civilians. # Armenia can't run from its responsibility. # Ganja City","arm",0
"396",2020-10-17,"AzerbaijanMFA","# Armenia once again committed a #warcrime by attacking civilians in # Ganjacity of # Azerbaijan deliberately killing innocent people.

 Armenia - a failed state!  Supporting terror at the state level is a threat to regional security!

# Stop Armenian Aggression 
# Stop Attacking Civilians ","arm",-5
"397",2020-10-17,"AzerbaijanMFA"," Azerbaijans glorious  Army has liberated  Gochehmedli,  Chimen,  Chuvarli,  Pirehmedli,  Musabeyli,  Ishigli and  Dedeli villages of  Fuzuli district and the city of  Fuzuli.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",1
"398",2020-10-17,"AzerbaijanMFA"," President  Ilham  Aliyev:  Fzuli region of  Azerbaijan is liberated from the occupation.  Fzuli is ours as well as it's surrounding villages.  The strongest and fortified defence line of  Armenia destroyed.   Liberation of  Fzuli will go into military history books.","aze",1
"399",2020-10-17,"AzerbaijanMFA"," U P D A T E: 13 killed, including 3 kids among the killed civilians, 52 wounded as a result of # Armenias missile #attack on # Ganjacity.  Search and rescue operations continue. 

# Stop Armenian Aggression
# Stop Attacking Civilians
# Ganja Strong
# Pray For Ganja City ","arm",-4
"400",2020-10-17,"AzerbaijanMFA"," U R G E N T  Starting from the morning hours the armed forces of # Armenia grossly #violating the humanitarian #ceasefire regime are subjecting to fire the territories of # Terter, # Aghdam, # Barda and # Aghjabadi regions.

","arm",0
"401",2020-10-17,"AzerbaijanMFA"," Continuous #aggression of # Armenia, cruel attacks on the #civilians must be stopped and the international community should not turn a blind eye to these inhuman acts by  Armenia against the people of # Azerbaijan.

 M F A  Statement ","arm",-4
"402",2020-10-17,"AzerbaijanMFA","# Armenias another heinous missile attack on # Ganja city of # Azerbaijan. 12 civilians killed, including 2 minors, more than 40 seriously injured.  Rescue operations continue.
 This is # Crime Against Humanity!

# Stop Armenian Aggression
# Stop Killing Civilians
# Pray For Ganja","arm",-5
"403",2020-10-16,"AzerbaijanMFA"," According to  A N A M A missiles fired  to  Ganja is  S C U D/ Elbrus  Operative- Tactical  Ballistic  Missile.  Fragments from the impact zone prove it.  Targeting  S C U D missile against densely populated civilians shows complete immorality and schizophrenic mindset of  Armenia's pol-mil leaders ","arm",0
"404",2020-10-16,"AzerbaijanMFA"," The ballistic missiles have been fired from the territory of  Armenia against the city of  Ganja.  It is far away from combat zone.  There was no military necessity.  Armenia's foreign ministry in vile manner attempts to deny its state responsiblity for this nefarious warcrimes. ","arm",-1
"405",2020-10-16,"AzerbaijanMFA"," U P D A T E: 35 civilians have been wounded and 5 civilians killed as a result of  Armenia's missile attacks to  Ganja. 2 kids are among the dead.  Emergency works are still going on.  Armenia's terror and  War Crimes continues. ","arm",-5
"406",2020-10-16,"AzerbaijanMFA"," Innocent civilians in the second biggest city of  Azerbaijan are under the indiscriminate and targeted missile attack of  Armenia.  Unscrupulous calls for humanitarian ceasefire should see these war crimes of # Armenia.  According to initial info more than 20 houses destroyed. ","aze",-3
"407",2020-10-16,"AzerbaijanMFA"," New missiles systems have been brought to  Armenia.  Immediately they started to attack civilians in  Azerbaijani cities in treacherous and cruel manner.  In  Ganja casualties among civilians are reported.  Manifestation of  Armenia's state policy of terror.","arm",-3
"408",2020-10-16,"AzerbaijanMFA"," N O W:  Hiding itself behind humanitarian truce armed forces of  Armenia continue its practice of terror and war crimes. 
 Ganja and  Mingachevir cities of  Azerbaijan came under missile attacks.  Casualties and damages to be identified.","arm",-3
"409",2020-10-16,"AzerbaijanMFA"," Informed   S G  on the latest escalation in the region and violation of humanitarian ceasefire by # Armenia.  Highlighted serious civilian casualties as a result of  Armenias deliberate shelling.

 ","arm",0
"410",2020-10-16,"AzerbaijanMFA"," Press-release of the  Press  Service  Department of the  M F A of the  Republic of  Azerbaijan on the visit of the member of the  Russian  State  Duma to the occupied territories of the  Republic of  Azerbaijan

","aze",0
"411",2020-10-16,"AzerbaijanMFA"," Comment by the  Press  Service  Department of the  M F A of the  Republic of  Azerbaijan on the statement made by the  Foreign  Minister of  Armenia during the press briefing on 16  October 2020

","aze",0
"412",2020-10-16,"AzerbaijanMFA"," Informed my colleague  on the new act of aggression by # Armenia against  Azerbaijani #civilians ; deliberate targeting of the peaceful population of  by  Armenian armed forces.

 Highly appreciate support of # Bosniaand Herzegovina to the just position of # Azerbaijan. ","arm",1
"413",2020-10-16,"AzerbaijanMFA"," Statement by the  Delegation of the  Republic of  Azerbaijan to the  at the 1285th  Meeting of the  Permanent  Council on the continued #attacks by # Armenia against #civilian population of # Azerbaijan. ","aze",-1
"414",2020-10-16,"AzerbaijanMFA"," Azerbaijans glorious  Army has liberated  Khirmanjig,  Agbulag and  Akhullu villages of  Khojavend district.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",1
"415",2020-10-16,"AzerbaijanMFA"," For the  Azerbaijani people, it is a liberation war.  For  Armenia, it is a war of occupation.  Armenias occupation forces are on  Azerbaijans internationally recognized territory.  There is no way to justify it.","aze",0
"416",2020-10-16,"AzerbaijanMFA"," Urgent! # Armenia's forces launched a #missile strike from the occupied  Gubadli region of # Azerbaijan targeting the # Ordubad region in # Nakhchivan  A R.

# Stop Armenian Occupation 
# Stop Armenian Aggression 
# Karabakh Is Azerbaijan","arm",-2
"417",2020-10-16,"AzerbaijanMFA"," Hundred of thousands of children in # Azerbaijan suffer from the ongoing # Armenian Aggression.

 We call the international community to react publicly to the deliberate #targeting by # Armenia of #children ; educational facilities in .

 Read more: ","aze",-1
"418",2020-10-16,"AzerbaijanMFA"," Continuous daily violation of ceasefire by # Armenia's occupation forces. # Aghdam, # Aghjabadi, # Goranboy, and # Tartar regions of # Azerbaijan are under artillery attacks. 

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan","arm",-2
"419",2020-10-15,"AzerbaijanMFA"," Press  Release  Regarding  Armenias  Attacks on  Terter  City of  Azerbaijan ","arm",0
"420",2020-10-15,"AzerbaijanMFA"," Informed my # Iran|ian colleague  on the latest situation in the region over the phone conversation.  Stressed the violation of humanitarian ceasefire ; shelling the peaceful population by armed forces of # Armenia, which constitutes a war crime! ","arm",-2
"421",2020-10-15,"AzerbaijanMFA"," On 15  October 2020 the armed forces of  Armenia in a blatant violation of the humanitarian ceasefire continued deliberate shelling the densely populated  Azerbaijani residential areas and civilians.

 Press-release of the  Press  Service  Department ","arm",-1
"422",2020-10-15,"AzerbaijanMFA"," Discussed latest situation in region w/ Minister for  European  Neighborhood ;  Americas of # U K,   Informed my counterpart on blatant violation by # Armenia of humanitarian ceasefire, stressed indiscriminate targeting of  Azerbaijani civilians far from the conflict zone. ","arm",-3
"423",2020-10-15,"AzerbaijanMFA"," Had a phone conversation with the  Minister of  Foreign  Affairs of the # Czech Republic   Informed my # Czech colleague on the continuous violation of the humanitarian ceasefire by the armed forces of # Armenia ; deliberate shelling of  Azerbaijani peaceful population. ","arm",0
"424",2020-10-15,"AzerbaijanMFA"," Azerbaijans glorious  Army has liberated  Arish village of  Fuzuli district,  Doshulu village of  Jabrayil district, and  Edishe,  Dudukchi,  Edilli and  Chiraguz of  Khojavend district.  Long live  Azerbaijans  Army!  Karabakh is  Azerbaijan!","aze",1
"425",2020-10-15,"AzerbaijanMFA"," Another act of #barbarism by # Armenia's occupying forces!

 The cemetery have been shelled by artillery fire during burial ceremony in # Azerbaijan's # Tartar region: 3 #civilians #killed, 5 injured.

# Stop Armenian Vandalism 
# Stop Armenian Aggression 
# Karabakhis Azebaijan ","arm",-1
"426",2020-10-15,"AzerbaijanMFA"," After a failed overnight attempt to seize some military positions of the # Azerbaijan/i  Army, # Armenia's occupation forces shelled civilian targets beyond the conflict zone in # Aghdam, # Aghjabadi, # Goranboy, and # Tartar regions.  Casualties reported.

# Stop Armenian Aggression","aze",-2
"427",2020-10-14,"AzerbaijanMFA"," Had a telephone conversation w/the  Minister of  Foreign  Affairs of # Russia  Sergey  Lavrov.  Informed my  Russian counterpart of the latest tensions in the region ; stressed that the political-military leadership of # Armenia bears full responsibility for the escalation in the region. ","arm",-2
"428",2020-10-14,"AzerbaijanMFA","1 killed and 6 injured in the shelling of # Tartar town today.  Daily attacks on the civilians of # Azerbaijan by # Armenia's occupying forces continue.

# Stop Armenian Aggression  
# Stop Attacking Civilians
# Stop Armenian Occupation","aze",-3
"429",2020-10-14,"AzerbaijanMFA"," U R G E N T!  The  Azerbaijani state  T V  car in # Tartar under artillery fire by # Armenia's occupation forces.  The driver,  Namig  Gambarov wounded.

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan ","aze",-2
"430",2020-10-14,"AzerbaijanMFA"," Morning shelling of # Tartar by # Armenia.  Adalat  Akhundov (51), killed after artillery strikes hit his home.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-3
"431",2020-10-14,"AzerbaijanMFA"," Imminent threat of other devastating missile attack against # Gandja was prevented in time. # Armenia's ready to launch ballistic missiles used to attack civilians were neutralized on  Oct 14 in accordance with # Azerbaijan's inalienable right to self-defense. # Stop Armenian Aggression ","arm",-2
"432",2020-10-13,"AzerbaijanMFA"," Received a copy of credentials of the newly appointed  Ambassador of the # Netherlands to # Azerbaijan,  Pauline 

 Exchanged views on bilateral  cooperation.  The new act of # Amenian Aggression against # Azerbaijani #civilians was brought to the attention of the  Ambassador. ","aze",0
"433",2020-10-13,"AzerbaijanMFA"," Comment by the  Press  Service  Department of the  Ministry of  Foreign  Affairs of the  Republic of  Azerbaijan on the statement of the  Foreign  Minister of  Armenia during the press briefing in  Moscow.

","aze",0
"434",2020-10-13,"AzerbaijanMFA"," U R G E N T!  Morning shelling of  Aghdam,  Goranboy,  Tartar and  Aghjabedi regions of # Azerbaijan by armed forces of  Armenia. # Armenia violating its own commitment to humanitarian ceasefire.

# Karabakh Is Azerbaijan
# Stop Armenian Aggression
# Stop Attacking Civilians","aze",-1
"435",2020-10-12,"AzerbaijanMFA"," Children are innocent victims of war! # Children Under Attack    

# Stop Killing Civilians 
# Stop Armenian Aggression 
# War Crimes 
# Karabakh Is Azerbaijan 
# Ganja Strong ","arm",-2
"436",2020-10-12,"AzerbaijanMFA"," With  taking diplomatic corps,  Ambassadors,  Head of  Delegations,  Military attaches,  Head of  International  Org to # Ganja and # Mingachevir.  Crime scenes of # Armenia's reckless missile attacks to innocent civilians and critical energy infrastructure. # Pray For Ganja","arm",-4
"437",2020-10-12,"AzerbaijanMFA"," U R G E N T! # Armenia's occupying forces shelling civilian settlements in # Aghdam, # Goranboy and # Tartar regions of # Azerbaijan during humanitarian ceasefire.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-1
"438",2020-10-11,"AzerbaijanMFA"," A telephone conversation took place between  ; the  Minister of  Foreign  Affairs of the  Kingdom of  Saudi  Arabia 

 The  Foreign  Minister of # Saudi Arabia reiterated his country's support for # Azerbaijan's territorial integrity.

","aze",1
"439",2020-10-11,"AzerbaijanMFA"," That missile attack was launched from  Armenias  Vardenis district.  In last two weeks 41  Azerbaijanis were killed and over 200 people wounded.","arm",-3
"440",2020-10-11,"AzerbaijanMFA"," The  Armenian side aims to recapture the liberated territories.  Armenias political-military leadership bears a responsibility for perpetrated crimes.  The  Azerbaijani side will give a befitting retaliation!","arm",-1
"441",2020-10-11,"AzerbaijanMFA"," Armenia has blatantly violated the ceasefire regime and launched a missile attack on innocent residents in the city of  Ganja.  This is a war crime and gross violation of the  Geneva  Conventions.","arm",-4
"442",2020-10-11,"AzerbaijanMFA"," It is a disrespect to the negotiations under  Russias mediation and another embodiment of  Armenian fascism.  These heinous actions can never break the will of the  Azerbaijani people!","arm",-4
"443",2020-10-11,"AzerbaijanMFA"," The  strongly condemns indiscriminate bombing of  Azerbaijani cities ; civilians by armed forces of # Armenia, which is clear violation of international law.  Such attacks must stop and the occupying forces must leave internationally recognized lands of # Azerbaijan ","aze",-1
"444",2020-10-11,"AzerbaijanMFA"," Drones captured the wreckage of  Armenias attack on  Azerbaijans second-largest city,  Ganja.  At least seven people were killed and several others injured by the shelling which took place within 24 hours after a ceasefire ","arm",-3
"445",2020-10-11,"AzerbaijanMFA"," Despite the agreed humanitarian ceasefire # Ganja, 2nd largest city of # Azerbaijan far beyond the frontline, came under rocket fire by  Armenian armed forces on the night of  Oct 11.

# Armenia's attack #killed seven #civilians ; injured 34 others, including minors.

# Ganja Strong ","aze",-1
"446",2020-10-11,"AzerbaijanMFA"," On the night of  October 11, # Ganja, the second largest city in # Azerbaijan and far beyond the frontline, came under rocket fire by the  Armenian armed forces.  The attack killed seven civilians and injured 39 others, including minors.

 M F A's  Statement ","aze",-2
"447",2020-10-11,"AzerbaijanMFA"," U R G E N T!  New nightly missile attack by # Armenia/n forces on residential area of # Ganja, second largest city of # Azerbaijan. 7 dead 33 wounded, including kids reported. 

# Stop Armenian Agression # Stop Armenian Occupation # Karabakh Is Azerbaijan ","arm",-3
"448",2020-10-10,"AzerbaijanMFA"," The main goal of  Moscow negotiations was to agree the humanitarian ceasefire.  Occupational forces of # Armenia continued military activities, including attack on # Azerbaijan/i positions after noon today in contradiction to the agreement in # Moscow.","arm",-2
"449",2020-10-10,"AzerbaijanMFA",". :  Our goal remains to achieve territorial integrity of our country within its internationally recognized borders.  The sustainable peace is not achievable until full withdrawal of # Armenias occupational forces from # Azerbaijan.

# Karabakhis Azerbaijan","arm",0
"450",2020-10-10,"AzerbaijanMFA"," Hikmat  Hajiyev:  Temporary humanitarian ceasefire achieved as a result of political will of the   President  Ilham  Aliyev.  But  Armenia continues to break it even today.

# Stop Armenian Aggression
# Stop Armenian Occupation
# Karabakhis Azerbaijan","arm",-1
"451",2020-10-10,"AzerbaijanMFA"," The media briefing with participation of  Foreign  Minister  Jeyhun  Bayramov and  Assisstant to the  President, head of the  Foreign  Policy  Affairs  Department of the  Presidential  Administration  Hikmat  Hajiyev has just started.

# Karabakhis Azerbaijan ","aze",0
"452",2020-10-10,"AzerbaijanMFA","# Aghdara-# Tartar and # Fizuli-# Jabrail front are currently under artillery attack by occupying # Armenias army even after agreed humanitarian ceasefire.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan ","arm",-2
"453",2020-10-09,"AzerbaijanMFA"," Today a video statement by  F M  was made at the  Non- Aligned  Movement virtual ministerial meeting.

 In a special declaration,  N A M member states reiterated their principled support for 's independence, sovereignty and territorial integrity.

",NA,NA
"454",2020-10-09,"AzerbaijanMFA"," Under the guise of humanitarian aid, weapons are transported by means of civil aviation to # Armenia by its aircrafts.

 Information of the  Press  Service  Department of the  Ministry of  Foreign  Affairs of the  Republic of # Azerbaijan: ","arm",0
"455",2020-10-09,"AzerbaijanMFA",". statement on targeting of places of religious worship ; cultural monuments in occupied # Shusha city by armed forces of # Azerbaijan is another false accusation ; provocation of # Armenia aimed at diverting the attention of intl. community.

","aze",0
"456",2020-10-09,"AzerbaijanMFA"," Asadov  Samir 1982, from # Fizuli regional base of  was seriously wounded ; hospitalized today as a result of attack by # Armenia/n armed forces.

 Not only civilians, but also members of  Humanitarian  Demining  Agency ensuring the safety of civilians are being targeted. ","arm",-2
"457",2020-10-09,"AzerbaijanMFA","# Mingachevir and # Aghjabedi regions are being intensively shelled by  Armenian armed forces. 

 There hasn't been a single day without # Armenia #targeting #civilians since  September 27.

# Karabakh Is Azerbaijan 
# Stop Armenian Aggression 
# Stop Attacking Civilians","arm",-1
"458",2020-10-09,"AzerbaijanMFA","# Azerbaijan  National  Agency for  Mine  Action  cleared 29 unexploded missiles in 8 regions of  Azerbaijan outside the conflict zone since  September 27.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","aze",-1
"459",2020-10-08,"AzerbaijanMFA"," Environmental terror created by # Armenia is finally over.  After 30 years of artificial diversion, now the freed  Tartar river flows to the regions of  Tartar,  Goranboy, and  Yevlakh with the ecosystem being restored. 

# Karabakh Is Azerbaijan
# We Will Rebuild Karabakh","arm",0
"460",2020-10-08,"AzerbaijanMFA"," Calls for a unilateral ceasefire do not serve to resolve the conflict, but to maintain the status quo based on occupation.

 Comment on the statement of the  Minister of  Foreign  Affairs of the  Federal  Republic of  Germany  ",NA,NA
"461",2020-10-08,"AzerbaijanMFA"," The occupying army of # Armenia launched  Tockha- U missile strikes on the residential areas (school and restaurant) of # Barda, a city of 50,000 people. 7 injured civilians reported.

# Stop Armenian Aggression 
# Stop Attacking Civilians 
# Karabakh Is Azerbaijan","arm",-2
"462",2020-10-08,"AzerbaijanMFA"," Late night and morning shelling of civilian settlements in  Ganja,  Barda,  Aghjabadi,  Aghdam,  Tartar, and  Goranboy by # Armenia's occupation forces.  Casualties reported. 

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-1
"463",2020-10-08,"AzerbaijanMFA"," On  October 7, 2020, a telephone conversation took place between  Azerbaijani  Foreign  Minister  and  Federal  Foreign  Minister   The sides exchanged views on the current situation in the region.

","aze",0
"464",2020-10-07,"AzerbaijanMFA"," Zarifa  Aliyeva (75) killed after artillery strike by # Armenia's occupation forces landed on her home in # Aghdam.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-3
"465",2020-10-06,"AzerbaijanMFA","# Armenia/n forces attempted to hit  Baku- Tbilisi- Ceyhan oil pipeline in # Yevlakh region.  Security and safety risks that  Armenian political leadership creates in the region should no longer be neglected.

# Stop Armenian Aggression
# Stop Attacking Civilians
# Karabakh Is Azerbaijan","arm",-3
"466",2020-10-06,"AzerbaijanMFA"," Yevlakh (+100 km away from the border),  Beylagan and  Goranboy regions are being shelled by  Armenian occupation forces.  There hasn't been a single day without  Armenia targeting civilians since  September 27.

# Karabakh Is Azerbaijan 
# Stop Armenian Aggression 
# Stop Attacking Civilians","arm",-1
